code,name,listedDate,business,website,industry,sector,issuePrice,regCapital,establishDate,chairman,regAddress,officeAddress,tel,email
sz000409,云鼎科技,1996-06-27,铁矿石采选、生产和加工、贵金属采选、医药大健康和新能源、轮胎制造等。,http://www.yundingkeji.cn/,计算机,计算机,5.68,67775.0505,1993-03-02 00:00:00 +0800 CST,刘波,山东省济南市工业南路57-1号高新万达J3写字楼19层1910室,山东省济南市工业南路57-1号高新万达J3写字楼,0531-88550409,stock000409@126.com
sz000410,沈阳机床,1996-07-18,产品研发、机床制造、销售服务、行业解决方案、机床零部件配套等,http://www.smtcl.com,机械设备,机械设备,4.16,264907.3009,1993-05-20 00:00:00 +0800 CST,徐永明,辽宁省沈阳经济技术开发区开发大路17甲1号,辽宁省沈阳市经济技术开发区开发大路17甲1号,024-25190865,smtcl410@gt.cn
sz000411,英特集团,1996-07-16,药品及医疗器械批发、零售业务。,http://www.intmedic.com,医药生物,医药生物,4.60,56484.9146,1995-12-14 00:00:00 +0800 CST,汪洋,浙江省杭州市拱墅区上塘街道臻创巷198号16层,浙江省杭州市拱墅区上塘街道臻创巷198号英特药谷运营中心,0571-86022582,tanjiang2009@foxmail.com
sz000415,渤海租赁,1996-07-16,融资租赁业务和飞机、集装箱经营租赁业务。,http://www.bohaileasing.com,非银金融,非银金融,6.00,618452.1282,1993-08-30 00:00:00 +0800 CST,刘璐,新疆维吾尔自治区乌鲁木齐市沙依巴克区黄河路93号,新疆维吾尔自治区乌鲁木齐市新华北路165号广汇中天广场39楼,010-58102686,000415@bohaileasing.com
sz000417,合百集团,1996-08-12,综合百货、进出口等。,http://www.hfbh.com.cn,商贸零售,商贸零售,5.80,77988.42,1996-07-29 00:00:00 +0800 CST,张同祥,安徽省合肥市长江中路150号,安徽省合肥市蜀山区黄山路596号,0551-65771035,hfbhdl@mail.hf.ah.cn
sz000419,通程控股,1996-08-16,"商业零售、酒店管理与服务,综合投资。",http://www.e-tongcheng.com,商贸零售,商贸零售,6.08,54358.2655,1996-08-10 00:00:00 +0800 CST,周兆达,中国湖南省长沙市雨花区劳动西路589号,中国湖南长沙市劳动西路589号,0731-85534994,tczq@dolton.com
sz000420,吉林化纤,1996-08-02,粘胶纤维的生产和销售。,http://www.jlhxjt.com/,基础化工,基础化工,6.99,245886.8343,1988-11-09 00:00:00 +0800 CST,金东杰,吉林市经济技术开发区昆仑街216号,吉林市经济技术开发区昆仑街216号,0432-63503660,jlhx@jlhxjt.com
sz000421,南京公用,1996-08-06,燃气产业、房地产开发以及客运产业。,https://www.njpud.com,综合,综合,5.60,57441.5734,1992-07-10 00:00:00 +0800 CST,王巍,江苏省南京市建邺区白龙江东街8号新城科技园科技创新综合体A4号楼18层,江苏省南京市建邺区白龙江东街8号新城科技园科技创新综合体A4号楼18层,025-86383650,securities@nj-public.com
sz000422,湖北宜化,1996-08-15,化肥、化工产品的生产与销售。,http://www.hbyh.cn/,基础化工,基础化工,5.90,108758.4712,1993-09-06 00:00:00 +0800 CST,卞平官,湖北省宜昌高新区白洋工业园田家河路122号,湖北省宜昌市西陵区沿江大道52号,0717-8868081,hbyh@hbyihua.cn
sz000423,东阿阿胶,1996-07-29,阿胶及阿胶系列产品的研发、生产和销售。,http://www.dongeejiao.com,医药生物,医药生物,5.28,64397.6824,1994-06-04 00:00:00 +0800 CST,孙金妮,山东省聊城市东阿县阿胶街78号,山东省东阿县阿胶街78号,0531-88800423,deejdb@dongeejiao.com
sz000425,徐工机械,1996-08-28,从事起重机械、铲运机械、压实机械、路面机械、桩工机械、消防机械、高空作业机械和其他工程机械及备件的研发、制造、销售和服务工作。,https://www.xcmg.com,机械设备,机械设备,4.80,1171121.0449,1993-12-15 00:00:00 +0800 CST,杨东升,江苏省徐州经济技术开发区驮篮山路26号,江苏省徐州经济技术开发区驮篮山路26号,0516-87565621,zqb@xcmg.com
sz000426,兴业银锡,1996-08-28,有色金属、黑色金属资源的采掘和冶炼。,http://www.xyyxky.com/,有色金属,有色金属,5.88,177563.5739,1996-08-23 00:00:00 +0800 CST,张树成,内蒙古自治区赤峰市新城区八家组团玉龙大街路北、天义路西兴业集团办公楼,内蒙古赤峰市新城区玉龙大街76号兴业大厦,0476-8833387,nmxyyxky@vip.sina.com
sz000428,华天酒店,1996-08-08,酒店服务及旅游地产等业务。,http://www.huatian-hotel.com,社会服务,社会服务,5.98,101892.60,1996-08-03 00:00:00 +0800 CST,杨宏伟,湖南省长沙市芙蓉区解放东路300号,长沙市芙蓉区解放东路300号贵宾楼五楼,0731-84442888-80889,resv@huatian-hotel.com
sz000429,粤高速Ａ,1998-02-20,"高速公路、等级公路,桥梁的建设施工,公路、桥梁的收费和养护管理,汽车拯救,维修,清洗,兼营与公司业务配套的汽车运输、仓储业务。",http://www.gpedcl.com,交通运输,交通运输,5.41,209080.6126,1997-01-02 00:00:00 +0800 CST,苗德山,广东省广州市白云路85号,广州市天河区珠江新城珠江东路32号利通广场45-46层,020-29004619,ygs@gdcg.cn
sz000430,张家界,1996-08-29,(1)旅游项目经营;(2)旅游客运;(3)旅行社经营;(4)其他:酒店经营、房屋租赁、广告代理等。,http://zjjlyjt.com,社会服务,社会服务,6.80,80963.5372,1992-12-17 00:00:00 +0800 CST,梁浩志,湖南省张家界市南庄坪,张家界市永定区三角坪145号张家界国际大酒店三楼,0744-8288630,zjj000430@sina.com
sz000488,ST晨鸣,2000-11-20,机制纸及板纸和造纸原料、造纸机械、电力、热力的生产与销售。,http://www.chenmingpaper.com,轻工制造,轻工制造,20.80,294145.62,1993-05-05 00:00:00 +0800 CST,姜言山,山东省潍坊市寿光市圣城街595号,山东省寿光市农圣东街2199号,0536-5135888,cmir@chenming.com.cn
sz000498,山东路桥,1997-06-09,路桥工程施工和养护施工。,http://www.sdlqgf.com,建筑装饰,建筑装饰,5.88,155244.1461,1994-01-10 00:00:00 +0800 CST,林存友,山东省济南市历下区经十路14677号,山东省济南市历下区经十路14677号,0531-68906079,sdlq000498@163.com
sz000501,武商集团,1992-11-20,经营中高档百货和量贩超市业务。,http://www.wushang.com.cn,商贸零售,商贸零售,3.50,76899.2731,1991-11-02 00:00:00 +0800 CST,潘洪祥,湖北省武汉市江汉区解放大道690号,武汉市江汉区解放大道690号,027-85714295,wsgroup@wushang.com.cn
sz000503,国新健康,1992-11-30,医药电子商务、医疗福利管理等。,http://www.crhms.cn/,计算机,计算机,1.00,97925.2472,1987-08-28 00:00:00 +0900 CDT,袁洪泉,山东省青岛市黄岛区峨眉山路396号44栋401户,北京市东城区沙滩后街22号院2号楼、3号楼,010-65395201,IR@CRHMS.CN
sz000504,南华生物,1992-12-08,干细胞、免疫细胞储存及技术服务、干细胞治疗研究、医疗器械采购和销售和对外开展EMC合同能源管理业务、污水处理业务。,http://www.landfar.cn/,医药生物,医药生物,1.00,33002.3098,1991-10-18 00:00:00 +0800 CST,杨云,湖南省长沙高新区岳麓西大道1698号麓谷科技创新创业园B1栋3楼,长沙高新区岳麓西大道1698号麓谷科技创新创业园B1栋3楼,0731-85810285,nhsw@landfar.cn
sz000505,京粮控股,1992-12-21,油脂油料加工、油脂油料贸易及食品加工。,-,农林牧渔,农林牧渔,1.00,72695.0251,1988-03-22 00:00:00 +0800 CST,王春立,海南省海口市滨海大道珠江广场帝豪大厦29层,海口市滨海大道珠江广场帝豪大厦29层,010-81219989,JLKG@vip.163.com
sz000506,招金黄金,1993-03-12,矿业开采与自有房产的出租。,https://www.zjhj-gold.com/,有色金属,有色金属,3.20,92901.7761,1988-05-11 00:00:00 +0900 CDT,汤磊,山东省济南市历下区解放东路25-6号A号楼9层,济南市历下区解放东路25-6号山东财欣大厦9层,0531-81665777,zhaojin_huangjin@163.com
sz000507,珠海港,1993-03-26,风力发电、光伏发电、管道燃气、天然气发电等新能源、清洁能源的投资、运营及服务;港口的投资运营、船舶运输、物流及港航配套服务等业务。,http://www.0507.com.cn,公用事业,公用事业,1.00,91973.4895,1986-06-20 00:00:00 +0900 CDT,冯鑫,广东省珠海市南水镇榕湾路16号2001-2号办公,广东省珠海市香洲区紫荆路93号铭泰城市广场1栋20层,0756-3292216;0756-3292215,zph507@zhuhaiport.com.cn
sz000509,华塑控股,1993-05-07,医疗服务业务和大宗商品贸易业务。电子信息显示终端的研发、设计、生产和销售服务业务。,-,电子,电子,1.00,107312.8052,1990-10-18 00:00:00 +0800 CST,杨建安,四川省南充市顺庆区涪江路223号,四川省成都市青羊区清江东路134号中开大厦18楼1801号,028-85365657,DB000509@163.com
sz000510,新金路,1993-05-07,氯碱化工、塑料制品的生产与经营等业务。,http://www.xjinlu.cn,基础化工,基础化工,1.00,64854.3589,1992-04-18 00:00:00 +0800 CST,刘江东,四川省德阳市区泰山南路二段733号银鑫·五洲广场一期21栋22-23层,四川省德阳市区泰山南路二段733号银鑫·五洲广场一期21栋22-23层,0838-2207936,scjinlugroup@163.com
sz000513,丽珠集团,1993-10-28,医药产品的研发、生产及销售。,http://www.livzon.com.cn,医药生物,医药生物,6.38,88790.7171,1985-01-26 00:00:00 +0800 CST,朱保国,中国广东省珠海市金湾区创业北路38号总部大楼,中国广东省珠海市金湾区创业北路38号总部大楼,0756-8135990,LIVZON_GROUP@livzon.com.cn
sz000514,渝 开 发,1993-07-12,房地产开发及石黄隧道经营、会展经营、房屋租赁、酒店经营等资产经营。,http://www.cqukf.com,房地产,房地产,1.00,84377.0965,1992-09-08 00:00:00 +0800 CST,陈业,重庆市南岸区江南大道2号1栋2单元52-1,重庆市南岸区江南大道2号国汇中心52楼,023-63855506,ukf514@188.com
sz000516,国际医学,1993-08-09,大健康医疗服务和现代医学技术转化应用。,http://www.000516.cn,医药生物,医药生物,1.00,223889.6753,1996-12-31 00:00:00 +0800 CST,史今,陕西省西安市高新区团结南路16号保障楼5层,西安市高新区西太路777号西安国际医学中心医院保障楼,029-88330516,IMIC@000516.cn
sz000517,荣安地产,1993-08-06,房地产开发与销售。,http://www.rongan.com.cn,房地产,房地产,3.30,318392.2485,1989-05-19 00:00:00 +0900 CDT,王久芳,浙江省宁波市海曙区灵桥路513号(14-12),浙江省宁波市鄞州区天童南路700号荣安大厦18F(A)、19F、20F,0574-87312566,stock@000517.com
sz000518,四环生物,1993-09-08,医药产品的研发、生产、销售及绿化园林工程业务。,http://www.000518shsw.com/,医药生物,医药生物,2.50,102955.6222,1992-05-18 00:00:00 +0800 CST,邱为碧,江苏省无锡市江阴市滨江东路2号41楼05、06座,无锡市江阴市滨江东路2号41楼05、06座,0510-86408558,0518shsw@163.com
sz000519,中兵红箭,1993-10-08,"超硬材料及其制品和内燃机配件的研发、生产、销售,大口径炮弹、火箭弹、导弹、子弹药等军品的研发制造业务;改装车、专用车、车底盘结构件及其他配件系列产品等民品业务。",http://zbhj.norincogroup.com.cn,国防军工,国防军工,1.00,139255.8982,1998-03-10 00:00:00 +0800 CST,魏军,河南省南阳市两相路569号,河南省南阳市仲景北路1669号中南钻石有限公司院内,0377-83880269,zqswb@zhongnan.net
sz000520,凤凰航运,1993-10-25,"干散货航运及港航物流服务业,包括干散货运输、船舶代理、货运代理、综合物流及特种大件运输;船舶租赁;船员劳务、物业管理等。",-,交通运输,交通运输,6.00,101208.3455,1992-06-15 00:00:00 +0800 CST,王岩科,湖北省武汉市民权路39号汇江大厦,武汉市江汉区江兴路13号鸿鹄科技园1栋7楼,027-83511909,IR@000520.top
sz000521,长虹美菱,1993-10-18,"制冷电器、空调器、洗衣机、电脑数控注塑机、电脑热水器、塑料制品、包装品及装饰品制造,经营自产产品及技术出口业务及本企业所需原辅材料、机械设备、仪器仪表及技术进出口业务,百货销售、运输。",http://www.meiling.com,家用电器,家用电器,4.80,102992.3715,1996-11-18 00:00:00 +0800 CST,李小东,安徽省合肥市经济技术开发区莲花路2163号,合肥市经济技术开发区莲花路2163号,0551-62219021,info@meiling.com
sz000523,红棉股份,1993-11-08,文化创意园区运营业务与食品饮料业务。,https://www.hongmian000523.com.cn,综合,综合,6.90,183546.8461,1978-06-20 00:00:00 +0800 CST,符荣武,广东省广州市天河区黄埔大道西100号之二1907-1908房,广州市天河区黄埔大道西100号之二1907-1908房,020-82162933,dm@hongmian000523.com.cn
sz000524,岭南控股,1993-11-18,酒店经营和酒店管理、旅行社业务。,http://www.gzlnholdings.com,社会服务,社会服务,6.28,67020.8597,1993-01-14 00:00:00 +0800 CST,王亚川,广东省广州市越秀区流花路120号,广州市越秀区流花路122号自编1-4栋中国大酒店商业大厦C8楼,020-86662791,gzlnholdings@126.com
sz000525,红太阳,1993-10-28,新型环保农药的研发和生产。,http://www.chinaredsun.com,基础化工,基础化工,2.68,130315.8541,1991-06-13 00:00:00 +0900 CDT,杨一,江苏省南京市高淳区桠溪镇东风路8号,江苏省南京市高淳经济开发区古檀大道18号,025-57883588,redsunir@163.com
sz000526,学大教育,1993-11-01,教育培训服务。,-,社会服务,社会服务,2.00,12186.1109,1992-07-02 00:00:00 +0800 CST,金鑫,福建省厦门市湖里区寨上长乐路1号,厦门市同安区滨海西大道紫光科技园2号楼2层;北京市朝阳区神路街樱辉科技中心,010-62628096,ir@xueda.com
sz000528,柳    工,1993-11-18,工程机械及关键零部件的研发、生产、销售和服务。,http://www.liugong.com,机械设备,机械设备,4.20,203684.6067,1993-11-08 00:00:00 +0800 CST,郑津,广西壮族自治区柳州市柳太路1号,广西壮族自治区柳州市柳太路1号,0772-3886510,stock@liugong.com
sz000529,广弘控股,1993-11-18,肉类食品供应业务、畜禽养殖业务和教育出版物发行业务。,http://www.ghkg000529.com,食品饮料,食品饮料,7.20,58379.033,1985-11-05 00:00:00 +0800 CST,何思漫,广东省广州市天河区广州大道北路520号,广东省广州市东风中路437号越秀城市广场南塔37楼,020-83603985,ghkg@ghkg000529.com
sz000530,冰山冷热,1993-12-08,制冷设备及配套辅机、阀门、配件以及制冷工程所需配套产品的加工、制造。,http://www.bingshan.cn,机械设备,机械设备,3.50,84321.2507,1993-12-18 00:00:00 +0800 CST,纪志坚,辽宁省大连经济技术开发区辽河东路106号,辽宁省大连经济技术开发区辽河东路106号,0411-87968130,000530@bingshan.com
sz000531,穗恒运Ａ,1994-01-06,电力、热力的生产和销售。,http://www.hengyun.com.cn,公用事业,公用事业,4.80,104140.1332,1992-11-30 00:00:00 +0800 CST,王章军,广东省广州市黄埔区西基路8号(A厂),广东省广州市黄埔区科学大道251号,020-82068252,hy000531@hengyun.com.cn
